mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
158	156	621	625	4.0		0	0	4/4	4	1	1			1	1		4	52	E3	3	2731
158	156	621	625	0.5		0	0	4/4	2	1	1/8			1/8	1		8	56	G#3	3	2722
158	156	621	625	0.25		0	0	4/4	1	1	1/16			1/16	1		5	59	B3	3	2706
158	156	2485/4	2501/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2707
158	156	1243/2	1251/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2723
158	156	1243/2	1251/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		7	61	C#4	4	2708
158	156	2487/4	2503/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2709
158	156	622	626	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		5	59	B3	3	2724
158	156	622	626	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		2	62	D4	4	2710
158	156	2489/4	2505/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2711
158	156	1245/2	1253/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2725
158	156	1245/2	1253/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		7	61	C#4	4	2712
158	156	2491/4	2507/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2713
158	156	623	627	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		5	59	B3	3	2726
158	156	623	627	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		2	62	D4	4	2714
158	156	2493/4	2509/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2715
158	156	1247/2	1255/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2727
158	156	1247/2	1255/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		5	59	B3	3	2716
158	156	2495/4	2511/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2717
158	156	624	628	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		5	59	B3	3	2728
158	156	624	628	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		2	62	D4	4	2718
158	156	2497/4	2513/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2719
158	156	1249/2	1257/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		8	56	G#3	3	2729
158	156	1249/2	1257/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		5	59	B3	3	2720
158	156	2499/4	2515/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2721
159	157	625	629	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		3	45	A2	2	2758
159	157	625	629	0.5		0	0	4/4	2	1	1/8			1/8	1		3	57	A3	3	2748
159	157	625	629	0.5		0	0	4/4	3	1	1/8			1/8	1		3	57	A3	3	2753
159	157	625	629	0.25		0	0	4/4	1	1	1/16			1/16	1		7	61	C#4	4	2732
159	157	2501/4	2517/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2733
159	157	1251/2	1259/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2749
159	157	1251/2	1259/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		3	57	A3	3	2754
159	157	1251/2	1259/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	2734
159	157	2503/4	2519/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2735
159	157	626	630	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		3	57	A3	3	2750
159	157	626	630	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		3	57	A3	3	2755
159	157	626	630	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		4	76	E5	5	2736
159	157	2505/4	2521/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2737
159	157	1253/2	1261/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2751
159	157	1253/2	1261/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		3	57	A3	3	2756
159	157	1253/2	1261/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	2738
159	157	2507/4	2523/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2739
159	157	627	631	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		7	49	C#3	3	2759
159	157	627	631	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r8_0		1/2	1		3	57	A3	3	2752
159	157	627	631	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r8_0		1/2	1		7	61	C#4	4	2757
159	157	627	631	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		4	76	E5	5	2740
159	157	2509/4	2525/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2741
159	157	1255/2	1263/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2742
159	157	2511/4	2527/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	2743
159	157	628	632	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		3	69	A4	4	2744
159	157	2513/4	2529/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	2745
159	157	1257/2	1265/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		6	66	F#4	4	2746
159	157	2515/4	2531/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	2747
160	158	629	633	2.0		0	0	4/4	4	1	1/2	1/2_r8_0		1/2	1		2	50	D3	3	2783
160	158	629	633	2.0		0	0	4/4	2	1	1/2	1/2_r8_0		1/2	1		3	57	A3	3	2776
160	158	629	633	0.25		0	0	4/4	1	1	1/16			1/16	1		2	62	D4	4	2760
160	158	629	633	2.0		0	0	4/4	3	1	1/2	1/2_r8_0		1/2	1		2	62	D4	4	2781
160	158	2517/4	2533/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		6	66	F#4	4	2761
160	158	1259/2	1267/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	2762
160	158	2519/4	2535/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2763
160	158	630	634	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2764
160	158	2521/4	2537/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2765
160	158	1261/2	1269/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2766
160	158	2523/4	2539/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2767
160	158	631	635	2.0		1/2	1/2	4/4	4	1	1/2	1/2_r8_0		1/2	1		2	50	D3	3	2784
160	158	631	635	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r8_0		1/2	1		6	54	F#3	3	2782
160	158	631	635	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		3	57	A3	3	2777
160	158	631	635	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2768
160	158	2525/4	2541/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2769
160	158	1263/2	1271/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	2778
160	158	1263/2	1271/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2770
160	158	2527/4	2543/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2771
160	158	632	636	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		5	59	B3	3	2779
160	158	632	636	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		5	71	B4	4	2772
160	158	2529/4	2545/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2773
160	158	1265/2	1273/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	2780
160	158	1265/2	1273/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		8	68	G#4	4	2774
160	158	2531/4	2547/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		6	66	F#4	4	2775
161	159	633	637	1.0		0	0	4/4	4	1	1/4			1/4	1		4	52	E3	3	2805
161	159	633	637	1.0		0	0	4/4	3	1	1/4			1/4	1		8	56	G#3	3	2803
161	159	633	637	1.0		0	0	4/4	2	1	1/4			1/4	1		5	59	B3	3	2801
161	159	633	637	0.25		0	0	4/4	1	1	1/16			1/16	1		4	64	E4	4	2785
161	159	2533/4	2549/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	2786
161	159	1267/2	1275/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		8	68	G#4	4	2787
161	159	2535/4	2551/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	2788
161	159	634	638	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		8	68	G#4	4	2789
161	159	2537/4	2553/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	2790
161	159	1269/2	1277/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		5	71	B4	4	2791
161	159	2539/4	2555/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	2792
161	159	635	639	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		4	52	E3	3	2806
161	159	635	639	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		8	56	G#3	3	2804
161	159	635	639	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		5	59	B3	3	2802
161	159	635	639	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		5	71	B4	4	2793
161	159	2541/4	2557/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2794
161	159	1271/2	1279/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2795
161	159	2543/4	2559/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2796
161	159	636	640	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		2	74	D5	5	2797
161	159	2545/4	2561/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	2798
161	159	1273/2	1281/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	2799
161	159	2547/4	2563/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	2800
162	160	637	641	1.0		0	0	4/4	4	1	1/4			1/4	1		4	52	E3	3	2821
162	160	637	641	1.0		0	0	4/4	3	1	1/4			1/4	1		8	56	G#3	3	2819
162	160	637	641	1.0		0	0	4/4	2	1	1/4			1/4	1		5	59	B3	3	2817
162	160	637	641	0.25		0	0	4/4	1	1	1/16			1/16	1		8	80	G#5	5	2807
162	160	2549/4	2565/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	2808
162	160	1275/2	1283/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		5	83	B5	5	2809
162	160	2551/4	2567/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	2810
162	160	638	642	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		5	83	B5	5	2811
162	160	2553/4	2569/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	2812
162	160	1277/2	1285/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		2	86	D6	6	2813
162	160	2555/4	2571/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	2814
162	160	639	643	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		2	86	D6	6	2815
162	160	640	644	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		8	56	G#3	3	2822
162	160	640	644	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	2818
162	160	640	644	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		4	64	E4	4	2820
162	160	640	644	1.0		3/4	3/4	4/4	1	1	1/4			1/4	1		2	74	D5	5	2816
163	161	641	645	0.5		0	0	4/4	4	1	1/8			1/8	1		3	57	A3	3	2845
163	161	641	645	0.5		0	0	4/4	2	1	1/8			1/8	1		4	64	E4	4	2839
163	161	641	645	4.0		0	0	4/4	3	1	1			1	1		4	64	E4	4	2844
163	161	641	645	0.25		0	0	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2823
163	161	2565/4	2581/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2824
163	161	1283/2	1291/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	2846
163	161	1283/2	1291/2	1.0		1/8	1/8	4/4	2	1	1/4			1/4	1		4	64	E4	4	2840
163	161	1283/2	1291/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2825
163	161	2567/4	2583/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	2826
163	161	642	646	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		3	57	A3	3	2847
163	161	642	646	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2827
163	161	2569/4	2585/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2828
163	161	1285/2	1293/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	2848
163	161	1285/2	1293/2	1.0		3/8	3/8	4/4	2	1	1/4			1/4	1		4	64	E4	4	2841
163	161	1285/2	1293/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2829
163	161	2571/4	2587/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	2830
163	161	643	647	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		3	57	A3	3	2849
163	161	643	647	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2831
163	161	2573/4	2589/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2832
163	161	1287/2	1295/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	2850
163	161	1287/2	1295/2	1.0		5/8	5/8	4/4	2	1	1/4			1/4	1		4	64	E4	4	2842
163	161	1287/2	1295/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2833
163	161	2575/4	2591/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	2834
163	161	644	648	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		3	57	A3	3	2851
163	161	644	648	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2835
163	161	2577/4	2593/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2836
163	161	1289/2	1297/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	2852
163	161	1289/2	1297/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	2843
163	161	1289/2	1297/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2837
163	161	2579/4	2595/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	2838
164	162	645	649	1.0		0	0	4/4	4	1	1/4			1/4	1		3	57	A3	3	2873
164	162	645	649	1.0		0	0	4/4	2	1	1/4			1/4	1		4	64	E4	4	2869
164	162	645	649	1.0		0	0	4/4	3	1	1/4			1/4	1		4	64	E4	4	2871
164	162	645	649	0.25		0	0	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2853
164	162	2581/4	2597/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	2854
164	162	1291/2	1299/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		5	71	B4	4	2855
164	162	2583/4	2599/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2856
164	162	646	650	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		2	74	D5	5	2857
164	162	2585/4	2601/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2858
164	162	1293/2	1301/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2859
164	162	2587/4	2603/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	2860
164	162	647	651	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		7	49	C#3	3	2874
164	162	647	651	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		7	61	C#4	4	2872
164	162	647	651	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		3	69	A4	4	2870
164	162	647	651	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		3	81	A5	5	2861
164	162	2589/4	2605/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	2862
164	162	1295/2	1303/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	2863
164	162	2591/4	2607/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	2864
164	162	648	652	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		3	81	A5	5	2865
164	162	2593/4	2609/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	2866
164	162	1297/2	1305/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	2867
164	162	2595/4	2611/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		11	77	E#5	5	2868
165	163	649	653	1.0		0	0	4/4	4	1	1/4			1/4	1		2	50	D3	3	2895
165	163	649	653	1.0		0	0	4/4	3	1	1/4			1/4	1		2	62	D4	4	2893
165	163	649	653	1.0		0	0	4/4	2	1	1/4			1/4	1		3	69	A4	4	2891
165	163	649	653	0.25		0	0	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2875
165	163	2597/4	2613/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		11	77	E#5	5	2876
165	163	1299/2	1307/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2877
165	163	2599/4	2615/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		11	77	E#5	5	2878
165	163	650	654	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2879
165	163	2601/4	2617/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		11	77	E#5	5	2880
165	163	1301/2	1309/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2881
165	163	2603/4	2619/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2882
165	163	651	655	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		2	50	D3	3	2896
165	163	651	655	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		6	66	F#4	4	2894
165	163	651	655	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		5	71	B4	4	2892
165	163	651	655	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		2	74	D5	5	2883
165	163	2605/4	2621/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2884
165	163	1303/2	1311/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2885
165	163	2607/4	2623/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2886
165	163	652	656	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		2	74	D5	5	2887
165	163	2609/4	2625/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2888
165	163	1305/2	1313/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2889
165	163	2611/4	2627/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		10	70	A#4	4	2890
166	164	653	657	1.0		0	0	4/4	4	1	1/4			1/4	1		2	50	D3	3	2917
166	164	653	657	1.0		0	0	4/4	3	1	1/4			1/4	1		2	62	D4	4	2915
166	164	653	657	1.0		0	0	4/4	2	1	1/4			1/4	1		6	66	F#4	4	2913
166	164	653	657	0.25		0	0	4/4	1	1	1/16			1/16	1		5	71	B4	4	2897
166	164	2613/4	2629/4	0.25		1/16	1/16	4/4	1	1	1/16			1/16	1		10	70	A#4	4	2898
166	164	1307/2	1315/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		5	71	B4	4	2899
166	164	2615/4	2631/4	0.25		3/16	3/16	4/4	1	1	1/16			1/16	1		10	70	A#4	4	2900
166	164	654	658	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		5	71	B4	4	2901
166	164	2617/4	2633/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		10	70	A#4	4	2902
166	164	1309/2	1317/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		5	71	B4	4	2903
166	164	2619/4	2635/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		10	70	A#4	4	2904
166	164	655	659	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		2	50	D3	3	2918
166	164	655	659	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		2	62	D4	4	2916
166	164	655	659	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		6	66	F#4	4	2914
166	164	655	659	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		5	71	B4	4	2905
166	164	2621/4	2637/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2906
166	164	1311/2	1319/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	2907
166	164	2623/4	2639/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2908
166	164	656	660	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		4	76	E5	5	2909
166	164	2625/4	2641/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2910
166	164	1313/2	1321/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2911
166	164	2627/4	2643/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	2912
167	165	657	661	2.0		0	0	4/4	4	1	1/2			1/2	1		7	49	C#3	3	2927
167	165	657	661	4.0		0	0	4/4	2	1	1			1	1		3	57	A3	3	2925
167	165	657	661	1.0		0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	2926
167	165	657	661	1.5		0	0	4/4	1	1	3/8			1/4	3/2		4	76	E5	5	2919
167	165	1317/2	1325/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		9	75	D#5	5	2920
167	165	659	663	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		6	54	F#3	3	2928
167	165	659	663	0.5		1/2	1/2	4/4	1	1	1/8			1/8	1		2	74	D5	5	2921
167	165	1319/2	1327/2	0.5		5/8	5/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	2922
167	165	660	664	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		2	50	D3	3	2929
167	165	660	664	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		6	78	F#5	5	2923
167	165	1321/2	1329/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	2924
168	166	661	665	1.0		0	0	4/4	4	1	1/4			1/4	1		7	49	C#3	3	2939
168	166	661	665	1.0		0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	2935
168	166	661	665	0.5		0	0	4/4	1	1	1/8			1/8	1		4	76	E5	5	2930
168	166	1323/2	1331/2	0.25		1/8	1/8	4/4	1	1	1/16			1/16	1		9	75	D#5	5	2931
168	166	662	666	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		2	50	D3	3	2940
168	166	662	666	2.0		1/4	1/4	4/4	2	1	1/2			1/2	1		3	57	A3	3	2936
168	166	662	666	0.5		1/4	1/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	2932
168	166	1325/2	1333/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	2933
168	166	663	667	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		4	52	E3	3	2941
168	166	663	667	2.0		1/2	1/2	4/4	1	1	1/2			1/2	1		5	71	B4	4	2934
168	166	664	668	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		4	40	E2	2	2942
168	166	664	668	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		8	56	G#3	3	2937
168	166	664	668	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		2	62	D4	4	2938
169	167	665	669	1.0		0	0	4/4	4	1	1/4			1/4	1		3	45	A2	2	2950
169	167	665	669	1.0		0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	2944
169	167	665	669	1.0		0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	2947
169	167	665	669	1.0		0	0	4/4	1	1	1/4			1/4	1		3	69	A4	4	2943
169	167	667	671	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		2	50	D3	3	2951
169	167	667	671	0.5		1/2	1/2	4/4	3	1	1/8			1/8	1		3	57	A3	3	2948
169	167	667	671	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		6	66	F#4	4	2945
169	167	668	672	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		4	52	E3	3	2952
169	167	668	672	0.5		3/4	3/4	4/4	3	1	1/8			1/8	1		2	62	D4	4	2949
169	167	668	672	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	2946
170	168	669	673	1.0		0	0	4/4	4	1	1/4			1/4	1		3	45	A2	2	2965
170	168	669	673	1.0		0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	2963
170	168	669	673	1.0		0	0	4/4	2	1	1/4			1/4	1		3	69	A4	4	2961
170	168	671	675	2.0		1/2	1/2	4/4	4	1	1/2			1/2	1	1	3	45	A2	2	2966
170	168	671	675	2.0		1/2	1/2	4/4	3	1	1/2			1/2	1		5	59	B3	3	2964
170	168	671	675	2.0		1/2	1/2	4/4	2	1	1/2			1/2	1		8	68	G#4	4	2962
170	168	671	675	0.25		1/2	1/2	4/4	1	1	1/16			1/16	1		2	74	D5	5	2953
170	168	2685/4	2701/4	0.25		9/16	9/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2954
170	168	1343/2	1351/2	0.25		5/8	5/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	2955
170	168	2687/4	2703/4	0.25		11/16	11/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	2956
170	168	672	676	0.0		3/4	3/4	4/4	1	1	0		acciaccatura	1/8	1		8	80	G#5	5	2957
170	168	672	676	0.5		3/4	3/4	4/4	1	1	1/8			1/8	1		6	78	F#5	5	2958
170	168	1345/2	1353/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	2959
170	168	2691/4	2707/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	2960
171	169	673	677	1.0		0	0	4/4	4	1	1/4			1/4	1	-1	3	45	A2	2	2974
171	169	673	677	1.0		0	0	4/4	3	1	1/4			1/4	1		3	57	A3	3	2971
171	169	673	677	1.0		0	0	4/4	2	1	1/4			1/4	1		3	69	A4	4	2968
